Berry Phase Accumulation Data
===========================

Final Berry Phases:
State 0: 0.00000000
State 1: 3.14159265
State 2: 3.14159265
State 3: 0.00000000

Accumulated Berry Phases vs Theta:
Theta (degrees)	State 0	State 1	State 2	State 3
170.81	0.00000000	9.42477796	6.28318531	0.00000000	
171.17	0.00000000	9.42477796	6.28318531	0.00000000	
171.53	0.00000000	9.42477796	6.28318531	0.00000000	
171.89	0.00000000	9.42477796	6.28318531	0.00000000	
172.25	0.00000000	9.42477796	6.28318531	0.00000000	
172.61	0.00000000	9.42477796	6.28318531	0.00000000	
172.97	0.00000000	9.42477796	6.28318531	0.00000000	
173.33	0.00000000	9.42477796	6.28318531	0.00000000	
173.69	0.00000000	9.42477796	6.28318531	0.00000000	
174.05	0.00000000	9.42477796	6.28318531	0.00000000	
174.41	0.00000000	9.42477796	6.28318531	0.00000000	
174.77	0.00000000	9.42477796	6.28318531	0.00000000	
175.14	0.00000000	9.42477796	6.28318531	0.00000000	
175.50	0.00000000	9.42477796	6.28318531	0.00000000	
175.86	0.00000000	9.42477796	6.28318531	0.00000000	
176.22	0.00000000	9.42477796	6.28318531	0.00000000	
176.58	0.00000000	9.42477796	6.28318531	0.00000000	
176.94	0.00000000	9.42477796	6.28318531	0.00000000	
177.30	0.00000000	9.42477796	6.28318531	0.00000000	
177.66	0.00000000	9.42477796	6.28318531	0.00000000	
178.02	0.00000000	9.42477796	6.28318531	0.00000000	
178.38	0.00000000	9.42477796	6.28318531	0.00000000	
178.74	0.00000000	9.42477796	6.28318531	0.00000000	
179.10	0.00000000	9.42477796	6.28318531	0.00000000	
179.46	0.00000000	9.42477796	6.28318531	0.00000000	
179.82	0.00000000	9.42477796	6.28318531	0.00000000	
180.18	0.00000000	9.42477796	6.28318531	0.00000000	
180.54	0.00000000	9.42477796	6.28318531	0.00000000	
180.90	0.00000000	9.42477796	6.28318531	0.00000000	
181.26	0.00000000	9.42477796	6.28318531	0.00000000	
181.62	0.00000000	9.42477796	6.28318531	0.00000000	
181.98	0.00000000	9.42477796	6.28318531	0.00000000	
182.34	0.00000000	9.42477796	6.28318531	0.00000000	
182.70	0.00000000	9.42477796	6.28318531	0.00000000	
183.06	0.00000000	9.42477796	6.28318531	0.00000000	
183.42	0.00000000	9.42477796	6.28318531	0.00000000	
183.78	0.00000000	9.42477796	6.28318531	0.00000000	
184.14	0.00000000	9.42477796	6.28318531	0.00000000	
184.50	0.00000000	9.42477796	6.28318531	0.00000000	
184.86	0.00000000	9.42477796	6.28318531	0.00000000	
185.23	0.00000000	9.42477796	6.28318531	0.00000000	
185.59	0.00000000	9.42477796	6.28318531	0.00000000	
185.95	0.00000000	9.42477796	6.28318531	0.00000000	
186.31	0.00000000	9.42477796	6.28318531	0.00000000	
186.67	0.00000000	9.42477796	6.28318531	0.00000000	
187.03	0.00000000	9.42477796	6.28318531	0.00000000	
187.39	0.00000000	9.42477796	6.28318531	0.00000000	
187.75	0.00000000	9.42477796	6.28318531	0.00000000	
188.11	0.00000000	9.42477796	6.28318531	0.00000000	
188.47	0.00000000	9.42477796	6.28318531	0.00000000	
188.83	0.00000000	9.42477796	6.28318531	0.00000000	
189.19	0.00000000	9.42477796	6.28318531	0.00000000	
189.55	0.00000000	9.42477796	6.28318531	0.00000000	
189.91	0.00000000	9.42477796	6.28318531	0.00000000	
190.27	0.00000000	9.42477796	6.28318531	0.00000000	
190.63	0.00000000	9.42477796	6.28318531	0.00000000	
190.99	0.00000000	9.42477796	6.28318531	0.00000000	
191.35	0.00000000	9.42477796	6.28318531	0.00000000	
191.71	0.00000000	9.42477796	6.28318531	0.00000000	
192.07	0.00000000	9.42477796	6.28318531	0.00000000	
192.43	0.00000000	9.42477796	6.28318531	0.00000000	
192.79	0.00000000	9.42477796	6.28318531	0.00000000	
193.15	0.00000000	9.42477796	6.28318531	0.00000000	
193.51	0.00000000	9.42477796	6.28318531	0.00000000	
193.87	0.00000000	9.42477796	6.28318531	0.00000000	
194.23	0.00000000	9.42477796	6.28318531	0.00000000	
194.59	0.00000000	9.42477796	6.28318531	0.00000000	
194.95	0.00000000	9.42477796	6.28318531	0.00000000	
195.32	0.00000000	9.42477796	6.28318531	0.00000000	
195.68	0.00000000	9.42477796	6.28318531	0.00000000	
196.04	0.00000000	9.42477796	6.28318531	0.00000000	
196.40	0.00000000	9.42477796	6.28318531	0.00000000	
196.76	0.00000000	9.42477796	6.28318531	0.00000000	
197.12	0.00000000	9.42477796	6.28318531	0.00000000	
197.48	0.00000000	9.42477796	6.28318531	0.00000000	
197.84	0.00000000	9.42477796	6.28318531	0.00000000	
198.20	0.00000000	9.42477796	6.28318531	0.00000000	
198.56	0.00000000	9.42477796	6.28318531	0.00000000	
198.92	0.00000000	9.42477796	6.28318531	0.00000000	
199.28	0.00000000	9.42477796	6.28318531	0.00000000	
199.64	0.00000000	9.42477796	6.28318531	0.00000000	
200.00	0.00000000	9.42477796	6.28318531	0.00000000	
200.36	0.00000000	9.42477796	6.28318531	0.00000000	
200.72	0.00000000	9.42477796	6.28318531	0.00000000	
201.08	0.00000000	9.42477796	6.28318531	0.00000000	
201.44	0.00000000	9.42477796	6.28318531	0.00000000	
201.80	0.00000000	9.42477796	6.28318531	0.00000000	
202.16	0.00000000	9.42477796	6.28318531	0.00000000	
202.52	0.00000000	9.42477796	6.28318531	0.00000000	
202.88	0.00000000	9.42477796	6.28318531	0.00000000	
203.24	0.00000000	9.42477796	6.28318531	0.00000000	
203.60	0.00000000	9.42477796	6.28318531	0.00000000	
203.96	0.00000000	9.42477796	6.28318531	0.00000000	
204.32	0.00000000	9.42477796	6.28318531	0.00000000	
204.68	0.00000000	9.42477796	6.28318531	0.00000000	
205.05	0.00000000	9.42477796	6.28318531	0.00000000	
205.41	0.00000000	9.42477796	6.28318531	0.00000000	
205.77	0.00000000	9.42477796	6.28318531	0.00000000	
206.13	0.00000000	9.42477796	6.28318531	0.00000000	
206.49	0.00000000	9.42477796	6.28318531	0.00000000	
206.85	0.00000000	9.42477796	6.28318531	0.00000000	
207.21	0.00000000	9.42477796	6.28318531	0.00000000	
207.57	0.00000000	9.42477796	6.28318531	0.00000000	
207.93	0.00000000	9.42477796	6.28318531	0.00000000	
208.29	0.00000000	9.42477796	6.28318531	0.00000000	
208.65	0.00000000	9.42477796	6.28318531	0.00000000	
209.01	0.00000000	9.42477796	6.28318531	0.00000000	
209.37	0.00000000	9.42477796	6.28318531	0.00000000	
209.73	0.00000000	9.42477796	6.28318531	0.00000000	
210.09	0.00000000	9.42477796	9.42477796	0.00000000	
210.45	0.00000000	9.42477796	9.42477796	0.00000000	
210.81	0.00000000	9.42477796	9.42477796	0.00000000	
211.17	0.00000000	9.42477796	9.42477796	0.00000000	
211.53	0.00000000	9.42477796	9.42477796	0.00000000	
211.89	0.00000000	9.42477796	9.42477796	0.00000000	
212.25	0.00000000	9.42477796	9.42477796	0.00000000	
212.61	0.00000000	9.42477796	9.42477796	0.00000000	
212.97	0.00000000	9.42477796	9.42477796	0.00000000	
213.33	0.00000000	9.42477796	9.42477796	0.00000000	
213.69	0.00000000	9.42477796	9.42477796	0.00000000	
214.05	0.00000000	9.42477796	9.42477796	0.00000000	
214.41	0.00000000	9.42477796	9.42477796	0.00000000	
214.77	0.00000000	9.42477796	9.42477796	0.00000000	
215.14	0.00000000	9.42477796	9.42477796	0.00000000	
215.50	0.00000000	9.42477796	9.42477796	0.00000000	
215.86	0.00000000	9.42477796	9.42477796	0.00000000	
216.22	0.00000000	9.42477796	9.42477796	0.00000000	
216.58	0.00000000	9.42477796	9.42477796	0.00000000	
216.94	0.00000000	9.42477796	9.42477796	0.00000000	
217.30	0.00000000	9.42477796	9.42477796	0.00000000	
217.66	0.00000000	9.42477796	9.42477796	0.00000000	
218.02	0.00000000	9.42477796	9.42477796	0.00000000	
218.38	0.00000000	9.42477796	9.42477796	0.00000000	
218.74	0.00000000	9.42477796	9.42477796	0.00000000	
219.10	0.00000000	9.42477796	9.42477796	0.00000000	
219.46	0.00000000	9.42477796	9.42477796	0.00000000	
219.82	0.00000000	9.42477796	9.42477796	0.00000000	
220.18	0.00000000	9.42477796	9.42477796	0.00000000	
220.54	0.00000000	9.42477796	9.42477796	0.00000000	
220.90	0.00000000	9.42477796	9.42477796	0.00000000	
221.26	0.00000000	9.42477796	9.42477796	0.00000000	
221.62	0.00000000	9.42477796	9.42477796	0.00000000	
221.98	0.00000000	9.42477796	9.42477796	0.00000000	
222.34	0.00000000	9.42477796	9.42477796	0.00000000	
222.70	0.00000000	9.42477796	9.42477796	0.00000000	
223.06	0.00000000	9.42477796	9.42477796	0.00000000	
223.42	0.00000000	9.42477796	9.42477796	0.00000000	
223.78	0.00000000	9.42477796	9.42477796	0.00000000	
224.14	0.00000000	9.42477796	9.42477796	0.00000000	
224.50	0.00000000	9.42477796	9.42477796	0.00000000	
224.86	0.00000000	9.42477796	9.42477796	0.00000000	
225.23	0.00000000	9.42477796	9.42477796	0.00000000	
225.59	0.00000000	9.42477796	9.42477796	0.00000000	
225.95	0.00000000	9.42477796	9.42477796	0.00000000	
226.31	0.00000000	9.42477796	9.42477796	0.00000000	
226.67	0.00000000	9.42477796	9.42477796	0.00000000	
227.03	0.00000000	9.42477796	9.42477796	0.00000000	
227.39	0.00000000	9.42477796	9.42477796	0.00000000	
227.75	0.00000000	9.42477796	9.42477796	0.00000000	
228.11	0.00000000	9.42477796	9.42477796	0.00000000	
228.47	0.00000000	9.42477796	9.42477796	0.00000000	
228.83	0.00000000	9.42477796	9.42477796	0.00000000	
229.19	0.00000000	9.42477796	9.42477796	0.00000000	
229.55	0.00000000	9.42477796	9.42477796	0.00000000	
229.91	0.00000000	9.42477796	9.42477796	0.00000000	
230.27	0.00000000	9.42477796	9.42477796	0.00000000	
230.63	0.00000000	9.42477796	9.42477796	0.00000000	
230.99	0.00000000	9.42477796	9.42477796	0.00000000	
231.35	0.00000000	9.42477796	9.42477796	0.00000000	
231.71	0.00000000	9.42477796	9.42477796	0.00000000	
232.07	0.00000000	9.42477796	9.42477796	0.00000000	
232.43	0.00000000	9.42477796	9.42477796	0.00000000	
232.79	0.00000000	9.42477796	9.42477796	0.00000000	
233.15	0.00000000	9.42477796	9.42477796	0.00000000	
233.51	0.00000000	9.42477796	9.42477796	0.00000000	
233.87	0.00000000	9.42477796	9.42477796	0.00000000	
234.23	0.00000000	9.42477796	9.42477796	0.00000000	
234.59	0.00000000	9.42477796	9.42477796	0.00000000	
234.95	0.00000000	9.42477796	9.42477796	0.00000000	
235.32	0.00000000	9.42477796	9.42477796	0.00000000	
235.68	0.00000000	9.42477796	9.42477796	0.00000000	
236.04	0.00000000	9.42477796	9.42477796	0.00000000	
236.40	0.00000000	9.42477796	9.42477796	0.00000000	
236.76	0.00000000	9.42477796	9.42477796	0.00000000	
237.12	0.00000000	9.42477796	9.42477796	0.00000000	
237.48	0.00000000	9.42477796	9.42477796	0.00000000	
237.84	0.00000000	9.42477796	9.42477796	0.00000000	
238.20	0.00000000	9.42477796	9.42477796	0.00000000	
238.56	0.00000000	9.42477796	9.42477796	0.00000000	
238.92	0.00000000	9.42477796	9.42477796	0.00000000	
239.28	0.00000000	9.42477796	9.42477796	0.00000000	
239.64	0.00000000	9.42477796	9.42477796	0.00000000	
240.00	0.00000000	9.42477796	9.42477796	0.00000000	
240.36	0.00000000	9.42477796	9.42477796	0.00000000	
240.72	0.00000000	9.42477796	9.42477796	0.00000000	
241.08	0.00000000	9.42477796	9.42477796	0.00000000	
241.44	0.00000000	9.42477796	9.42477796	0.00000000	
241.80	0.00000000	9.42477796	9.42477796	0.00000000	
242.16	0.00000000	9.42477796	9.42477796	0.00000000	
242.52	0.00000000	9.42477796	9.42477796	0.00000000	
242.88	0.00000000	9.42477796	9.42477796	0.00000000	
243.24	0.00000000	9.42477796	9.42477796	0.00000000	
243.60	0.00000000	9.42477796	9.42477796	0.00000000	
243.96	0.00000000	9.42477796	9.42477796	0.00000000	
244.32	0.00000000	9.42477796	9.42477796	0.00000000	
244.68	0.00000000	9.42477796	9.42477796	0.00000000	
245.05	0.00000000	9.42477796	9.42477796	0.00000000	
245.41	0.00000000	9.42477796	9.42477796	0.00000000	
245.77	0.00000000	9.42477796	9.42477796	0.00000000	
246.13	0.00000000	9.42477796	9.42477796	0.00000000	
246.49	0.00000000	9.42477796	9.42477796	0.00000000	
246.85	0.00000000	9.42477796	9.42477796	0.00000000	
247.21	0.00000000	9.42477796	9.42477796	0.00000000	
247.57	0.00000000	9.42477796	9.42477796	0.00000000	
247.93	0.00000000	9.42477796	9.42477796	0.00000000	
248.29	0.00000000	9.42477796	9.42477796	0.00000000	
248.65	0.00000000	9.42477796	9.42477796	0.00000000	
249.01	0.00000000	9.42477796	9.42477796	0.00000000	
249.37	0.00000000	9.42477796	9.42477796	0.00000000	
249.73	0.00000000	9.42477796	9.42477796	0.00000000	
250.09	0.00000000	9.42477796	9.42477796	0.00000000	
250.45	0.00000000	9.42477796	9.42477796	0.00000000	
250.81	0.00000000	9.42477796	9.42477796	0.00000000	
251.17	0.00000000	9.42477796	9.42477796	0.00000000	
251.53	0.00000000	9.42477796	9.42477796	0.00000000	
251.89	0.00000000	9.42477796	9.42477796	0.00000000	
252.25	0.00000000	9.42477796	9.42477796	0.00000000	
252.61	0.00000000	9.42477796	9.42477796	0.00000000	
252.97	0.00000000	9.42477796	9.42477796	0.00000000	
253.33	0.00000000	9.42477796	9.42477796	0.00000000	
253.69	0.00000000	9.42477796	9.42477796	0.00000000	
254.05	0.00000000	9.42477796	9.42477796	0.00000000	
254.41	0.00000000	9.42477796	9.42477796	0.00000000	
254.77	0.00000000	9.42477796	9.42477796	0.00000000	
255.14	0.00000000	9.42477796	9.42477796	0.00000000	
255.50	0.00000000	9.42477796	9.42477796	0.00000000	
255.86	0.00000000	9.42477796	9.42477796	0.00000000	
256.22	0.00000000	9.42477796	9.42477796	0.00000000	
256.58	0.00000000	9.42477796	9.42477796	0.00000000	
256.94	0.00000000	9.42477796	9.42477796	0.00000000	
257.30	0.00000000	9.42477796	9.42477796	0.00000000	
257.66	0.00000000	9.42477796	9.42477796	0.00000000	
258.02	0.00000000	9.42477796	9.42477796	0.00000000	
258.38	0.00000000	9.42477796	9.42477796	0.00000000	
258.74	0.00000000	9.42477796	9.42477796	0.00000000	
259.10	0.00000000	9.42477796	9.42477796	0.00000000	
259.46	0.00000000	9.42477796	9.42477796	0.00000000	
259.82	0.00000000	9.42477796	9.42477796	0.00000000	
260.18	0.00000000	9.42477796	9.42477796	0.00000000	
260.54	0.00000000	9.42477796	9.42477796	0.00000000	
260.90	0.00000000	9.42477796	9.42477796	0.00000000	
261.26	0.00000000	9.42477796	9.42477796	0.00000000	
261.62	0.00000000	9.42477796	9.42477796	0.00000000	
261.98	0.00000000	9.42477796	9.42477796	0.00000000	
262.34	0.00000000	9.42477796	9.42477796	0.00000000	
262.70	0.00000000	9.42477796	9.42477796	0.00000000	
263.06	0.00000000	9.42477796	9.42477796	0.00000000	
263.42	0.00000000	9.42477796	9.42477796	0.00000000	
263.78	0.00000000	9.42477796	9.42477796	0.00000000	
264.14	0.00000000	9.42477796	9.42477796	0.00000000	
264.50	0.00000000	9.42477796	9.42477796	0.00000000	
264.86	0.00000000	9.42477796	9.42477796	0.00000000	
265.23	0.00000000	9.42477796	9.42477796	0.00000000	
265.59	0.00000000	9.42477796	9.42477796	0.00000000	
265.95	0.00000000	9.42477796	9.42477796	0.00000000	
266.31	0.00000000	9.42477796	9.42477796	0.00000000	
266.67	0.00000000	9.42477796	9.42477796	0.00000000	
267.03	0.00000000	9.42477796	9.42477796	0.00000000	
267.39	0.00000000	9.42477796	9.42477796	0.00000000	
267.75	0.00000000	9.42477796	9.42477796	0.00000000	
268.11	0.00000000	9.42477796	9.42477796	0.00000000	
268.47	0.00000000	9.42477796	9.42477796	0.00000000	
268.83	0.00000000	9.42477796	9.42477796	0.00000000	
269.19	0.00000000	9.42477796	9.42477796	0.00000000	
269.55	0.00000000	9.42477796	9.42477796	0.00000000	
269.91	0.00000000	9.42477796	9.42477796	0.00000000	
270.27	0.00000000	6.28318531	9.42477796	0.00000000	
270.63	0.00000000	6.28318531	9.42477796	0.00000000	
270.99	0.00000000	6.28318531	9.42477796	0.00000000	
271.35	0.00000000	6.28318531	9.42477796	0.00000000	
271.71	0.00000000	6.28318531	9.42477796	0.00000000	
272.07	0.00000000	6.28318531	9.42477796	0.00000000	
272.43	0.00000000	6.28318531	9.42477796	0.00000000	
272.79	0.00000000	6.28318531	9.42477796	0.00000000	
273.15	0.00000000	6.28318531	9.42477796	0.00000000	
273.51	0.00000000	6.28318531	9.42477796	0.00000000	
273.87	0.00000000	6.28318531	9.42477796	0.00000000	
274.23	0.00000000	6.28318531	9.42477796	0.00000000	
274.59	0.00000000	6.28318531	9.42477796	0.00000000	
274.95	0.00000000	6.28318531	9.42477796	0.00000000	
275.32	0.00000000	6.28318531	9.42477796	0.00000000	
275.68	0.00000000	6.28318531	9.42477796	0.00000000	
276.04	0.00000000	6.28318531	9.42477796	0.00000000	
276.40	0.00000000	6.28318531	9.42477796	0.00000000	
276.76	0.00000000	6.28318531	9.42477796	0.00000000	
277.12	0.00000000	6.28318531	9.42477796	0.00000000	
277.48	0.00000000	6.28318531	9.42477796	0.00000000	
277.84	0.00000000	6.28318531	9.42477796	0.00000000	
278.20	0.00000000	6.28318531	9.42477796	0.00000000	
278.56	0.00000000	6.28318531	9.42477796	0.00000000	
278.92	0.00000000	6.28318531	9.42477796	0.00000000	
279.28	0.00000000	6.28318531	9.42477796	0.00000000	
279.64	0.00000000	6.28318531	9.42477796	0.00000000	
280.00	0.00000000	6.28318531	9.42477796	0.00000000	
280.36	0.00000000	6.28318531	9.42477796	0.00000000	
280.72	0.00000000	6.28318531	9.42477796	0.00000000	
281.08	0.00000000	6.28318531	9.42477796	0.00000000	
281.44	0.00000000	6.28318531	9.42477796	0.00000000	
281.80	0.00000000	6.28318531	9.42477796	0.00000000	
282.16	0.00000000	6.28318531	9.42477796	0.00000000	
282.52	0.00000000	6.28318531	9.42477796	0.00000000	
282.88	0.00000000	6.28318531	9.42477796	0.00000000	
283.24	0.00000000	6.28318531	9.42477796	0.00000000	
283.60	0.00000000	6.28318531	9.42477796	0.00000000	
283.96	0.00000000	6.28318531	9.42477796	0.00000000	
284.32	0.00000000	6.28318531	9.42477796	0.00000000	
284.68	0.00000000	6.28318531	9.42477796	0.00000000	
285.05	0.00000000	6.28318531	9.42477796	0.00000000	
285.41	0.00000000	6.28318531	9.42477796	0.00000000	
285.77	0.00000000	6.28318531	9.42477796	0.00000000	
286.13	0.00000000	6.28318531	9.42477796	0.00000000	
286.49	0.00000000	6.28318531	9.42477796	0.00000000	
286.85	0.00000000	6.28318531	9.42477796	0.00000000	
287.21	0.00000000	6.28318531	9.42477796	0.00000000	
287.57	0.00000000	6.28318531	9.42477796	0.00000000	
287.93	0.00000000	6.28318531	9.42477796	0.00000000	
288.29	0.00000000	6.28318531	9.42477796	0.00000000	
288.65	0.00000000	6.28318531	9.42477796	0.00000000	
289.01	0.00000000	6.28318531	9.42477796	0.00000000	
289.37	0.00000000	6.28318531	9.42477796	0.00000000	
289.73	0.00000000	6.28318531	9.42477796	0.00000000	
290.09	0.00000000	6.28318531	9.42477796	0.00000000	
290.45	0.00000000	6.28318531	9.42477796	0.00000000	
290.81	0.00000000	6.28318531	9.42477796	0.00000000	
291.17	0.00000000	6.28318531	9.42477796	0.00000000	
291.53	0.00000000	6.28318531	9.42477796	0.00000000	
291.89	0.00000000	6.28318531	9.42477796	0.00000000	
292.25	0.00000000	6.28318531	9.42477796	0.00000000	
292.61	0.00000000	6.28318531	9.42477796	0.00000000	
292.97	0.00000000	6.28318531	9.42477796	0.00000000	
293.33	0.00000000	6.28318531	9.42477796	0.00000000	
293.69	0.00000000	6.28318531	9.42477796	0.00000000	
294.05	0.00000000	6.28318531	9.42477796	0.00000000	
294.41	0.00000000	6.28318531	9.42477796	0.00000000	
294.77	0.00000000	6.28318531	9.42477796	0.00000000	
295.14	0.00000000	6.28318531	9.42477796	0.00000000	
295.50	0.00000000	6.28318531	9.42477796	0.00000000	
295.86	0.00000000	6.28318531	9.42477796	0.00000000	
296.22	0.00000000	6.28318531	9.42477796	0.00000000	
296.58	0.00000000	6.28318531	9.42477796	0.00000000	
296.94	0.00000000	6.28318531	9.42477796	0.00000000	
297.30	0.00000000	6.28318531	9.42477796	0.00000000	
297.66	0.00000000	6.28318531	9.42477796	0.00000000	
298.02	0.00000000	6.28318531	9.42477796	0.00000000	
298.38	0.00000000	6.28318531	9.42477796	0.00000000	
298.74	0.00000000	6.28318531	9.42477796	0.00000000	
299.10	0.00000000	6.28318531	9.42477796	0.00000000	
299.46	0.00000000	6.28318531	9.42477796	0.00000000	
299.82	0.00000000	6.28318531	9.42477796	0.00000000	
300.18	0.00000000	6.28318531	9.42477796	0.00000000	
300.54	0.00000000	6.28318531	9.42477796	0.00000000	
300.90	0.00000000	6.28318531	9.42477796	0.00000000	
301.26	0.00000000	6.28318531	9.42477796	0.00000000	
301.62	0.00000000	6.28318531	9.42477796	0.00000000	
301.98	0.00000000	6.28318531	9.42477796	0.00000000	
302.34	0.00000000	6.28318531	9.42477796	0.00000000	
302.70	0.00000000	6.28318531	9.42477796	0.00000000	
303.06	0.00000000	6.28318531	9.42477796	0.00000000	
303.42	0.00000000	6.28318531	9.42477796	0.00000000	
303.78	0.00000000	6.28318531	9.42477796	0.00000000	
304.14	0.00000000	6.28318531	9.42477796	0.00000000	
304.50	0.00000000	6.28318531	9.42477796	0.00000000	
304.86	0.00000000	6.28318531	9.42477796	0.00000000	
305.23	0.00000000	6.28318531	9.42477796	0.00000000	
305.59	0.00000000	6.28318531	9.42477796	0.00000000	
305.95	0.00000000	6.28318531	9.42477796	0.00000000	
306.31	0.00000000	6.28318531	9.42477796	0.00000000	
306.67	0.00000000	6.28318531	9.42477796	0.00000000	
307.03	0.00000000	6.28318531	9.42477796	0.00000000	
307.39	0.00000000	6.28318531	9.42477796	0.00000000	
307.75	0.00000000	6.28318531	9.42477796	0.00000000	
308.11	0.00000000	6.28318531	9.42477796	0.00000000	
308.47	0.00000000	6.28318531	9.42477796	0.00000000	
308.83	0.00000000	6.28318531	9.42477796	0.00000000	
309.19	0.00000000	6.28318531	9.42477796	0.00000000	
309.55	0.00000000	6.28318531	9.42477796	0.00000000	
309.91	0.00000000	6.28318531	9.42477796	0.00000000	
310.27	0.00000000	6.28318531	9.42477796	0.00000000	
310.63	0.00000000	6.28318531	9.42477796	0.00000000	
310.99	0.00000000	6.28318531	9.42477796	0.00000000	
311.35	0.00000000	6.28318531	9.42477796	0.00000000	
311.71	0.00000000	6.28318531	9.42477796	0.00000000	
312.07	0.00000000	6.28318531	9.42477796	0.00000000	
312.43	0.00000000	6.28318531	9.42477796	0.00000000	
312.79	0.00000000	6.28318531	9.42477796	0.00000000	
313.15	0.00000000	6.28318531	9.42477796	0.00000000	
313.51	0.00000000	6.28318531	9.42477796	0.00000000	
313.87	0.00000000	6.28318531	9.42477796	0.00000000	
314.23	0.00000000	6.28318531	9.42477796	0.00000000	
314.59	0.00000000	6.28318531	9.42477796	0.00000000	
314.95	0.00000000	6.28318531	9.42477796	0.00000000	
315.32	0.00000000	9.42477796	6.28318531	0.00000000	
315.68	0.00000000	9.42477796	6.28318531	0.00000000	
316.04	0.00000000	9.42477796	6.28318531	0.00000000	
316.40	0.00000000	9.42477796	6.28318531	0.00000000	
316.76	0.00000000	9.42477796	6.28318531	0.00000000	
317.12	0.00000000	9.42477796	6.28318531	0.00000000	
317.48	0.00000000	9.42477796	6.28318531	0.00000000	
317.84	0.00000000	9.42477796	6.28318531	0.00000000	
318.20	0.00000000	9.42477796	6.28318531	0.00000000	
318.56	0.00000000	9.42477796	6.28318531	0.00000000	
318.92	0.00000000	9.42477796	6.28318531	0.00000000	
319.28	0.00000000	9.42477796	6.28318531	0.00000000	
319.64	0.00000000	9.42477796	6.28318531	0.00000000	
320.00	0.00000000	9.42477796	6.28318531	0.00000000	
320.36	0.00000000	9.42477796	6.28318531	0.00000000	
320.72	0.00000000	9.42477796	6.28318531	0.00000000	
321.08	0.00000000	9.42477796	6.28318531	0.00000000	
321.44	0.00000000	9.42477796	6.28318531	0.00000000	
321.80	0.00000000	9.42477796	6.28318531	0.00000000	
322.16	0.00000000	9.42477796	6.28318531	0.00000000	
322.52	0.00000000	9.42477796	6.28318531	0.00000000	
322.88	0.00000000	9.42477796	6.28318531	0.00000000	
323.24	0.00000000	9.42477796	6.28318531	0.00000000	
323.60	0.00000000	9.42477796	6.28318531	0.00000000	
323.96	0.00000000	9.42477796	6.28318531	0.00000000	
324.32	0.00000000	9.42477796	6.28318531	0.00000000	
324.68	0.00000000	9.42477796	6.28318531	0.00000000	
325.05	0.00000000	9.42477796	6.28318531	0.00000000	
325.41	0.00000000	9.42477796	6.28318531	0.00000000	
325.77	0.00000000	9.42477796	6.28318531	0.00000000	
326.13	0.00000000	9.42477796	6.28318531	0.00000000	
326.49	0.00000000	9.42477796	6.28318531	0.00000000	
326.85	0.00000000	9.42477796	6.28318531	0.00000000	
327.21	0.00000000	9.42477796	6.28318531	0.00000000	
327.57	0.00000000	9.42477796	6.28318531	0.00000000	
327.93	0.00000000	9.42477796	6.28318531	0.00000000	
328.29	0.00000000	9.42477796	6.28318531	0.00000000	
328.65	0.00000000	9.42477796	6.28318531	0.00000000	
329.01	0.00000000	9.42477796	6.28318531	0.00000000	
329.37	0.00000000	9.42477796	6.28318531	0.00000000	
329.73	0.00000000	9.42477796	6.28318531	0.00000000	
330.09	0.00000000	9.42477796	9.42477796	0.00000000	
330.45	0.00000000	9.42477796	9.42477796	0.00000000	
330.81	0.00000000	9.42477796	9.42477796	0.00000000	
331.17	0.00000000	9.42477796	9.42477796	0.00000000	
331.53	0.00000000	9.42477796	9.42477796	0.00000000	
331.89	0.00000000	9.42477796	9.42477796	0.00000000	
332.25	0.00000000	9.42477796	9.42477796	0.00000000	
332.61	0.00000000	9.42477796	9.42477796	0.00000000	
332.97	0.00000000	9.42477796	9.42477796	0.00000000	
333.33	0.00000000	9.42477796	9.42477796	0.00000000	
333.69	0.00000000	9.42477796	9.42477796	0.00000000	
334.05	0.00000000	9.42477796	9.42477796	0.00000000	
334.41	0.00000000	9.42477796	9.42477796	0.00000000	
334.77	0.00000000	9.42477796	9.42477796	0.00000000	
335.14	0.00000000	9.42477796	9.42477796	0.00000000	
335.50	0.00000000	9.42477796	9.42477796	0.00000000	
335.86	0.00000000	9.42477796	9.42477796	0.00000000	
336.22	0.00000000	9.42477796	9.42477796	0.00000000	
336.58	0.00000000	9.42477796	9.42477796	0.00000000	
336.94	0.00000000	9.42477796	9.42477796	0.00000000	
337.30	0.00000000	9.42477796	9.42477796	0.00000000	
337.66	0.00000000	9.42477796	9.42477796	0.00000000	
338.02	0.00000000	9.42477796	9.42477796	0.00000000	
338.38	0.00000000	9.42477796	9.42477796	0.00000000	
338.74	0.00000000	9.42477796	9.42477796	0.00000000	
339.10	0.00000000	9.42477796	9.42477796	0.00000000	
339.46	0.00000000	9.42477796	9.42477796	0.00000000	
339.82	0.00000000	9.42477796	9.42477796	0.00000000	
340.18	0.00000000	9.42477796	9.42477796	0.00000000	
340.54	0.00000000	9.42477796	9.42477796	0.00000000	
340.90	0.00000000	9.42477796	9.42477796	0.00000000	
341.26	0.00000000	9.42477796	9.42477796	0.00000000	
341.62	0.00000000	9.42477796	9.42477796	0.00000000	
341.98	0.00000000	9.42477796	9.42477796	0.00000000	
342.34	0.00000000	9.42477796	9.42477796	0.00000000	
342.70	0.00000000	9.42477796	9.42477796	0.00000000	
