# Theta (radians)	State 0	State 1	State 2	State 3
5.84921155	0.00000000	9.42477796	9.42477796	0.00000000
5.85550102	0.00000000	9.42477796	9.42477796	0.00000000
5.86179050	0.00000000	9.42477796	9.42477796	0.00000000
5.86807997	0.00000000	9.42477796	9.42477796	0.00000000
5.87436945	0.00000000	9.42477796	9.42477796	0.00000000
5.88065892	0.00000000	9.42477796	9.42477796	0.00000000
5.88694840	0.00000000	9.42477796	9.42477796	0.00000000
5.89323787	0.00000000	9.42477796	9.42477796	0.00000000
5.89952735	0.00000000	9.42477796	9.42477796	0.00000000
5.90581682	0.00000000	9.42477796	9.42477796	0.00000000
5.91210630	0.00000000	9.42477796	9.42477796	0.00000000
5.91839577	0.00000000	9.42477796	9.42477796	0.00000000
5.92468524	0.00000000	9.42477796	9.42477796	0.00000000
5.93097472	0.00000000	9.42477796	9.42477796	0.00000000
5.93726419	0.00000000	9.42477796	9.42477796	0.00000000
5.94355367	0.00000000	9.42477796	9.42477796	0.00000000
5.94984314	0.00000000	9.42477796	9.42477796	0.00000000
5.95613262	0.00000000	9.42477796	9.42477796	0.00000000
5.96242209	0.00000000	9.42477796	9.42477796	0.00000000
5.96871157	0.00000000	9.42477796	9.42477796	0.00000000
5.97500104	0.00000000	9.42477796	9.42477796	0.00000000
5.98129052	0.00000000	9.42477796	9.42477796	0.00000000
5.98757999	0.00000000	9.42477796	9.42477796	0.00000000
5.99386947	0.00000000	9.42477796	9.42477796	0.00000000
6.00015894	0.00000000	9.42477796	9.42477796	0.00000000
6.00644842	0.00000000	9.42477796	9.42477796	0.00000000
6.01273789	0.00000000	9.42477796	9.42477796	0.00000000
6.01902737	0.00000000	9.42477796	9.42477796	0.00000000
6.02531684	0.00000000	9.42477796	9.42477796	0.00000000
6.03160632	0.00000000	9.42477796	9.42477796	0.00000000
6.03789579	0.00000000	9.42477796	9.42477796	0.00000000
6.04418527	0.00000000	9.42477796	9.42477796	0.00000000
6.05047474	0.00000000	9.42477796	9.42477796	0.00000000
6.05676422	0.00000000	9.42477796	9.42477796	0.00000000
6.06305369	0.00000000	9.42477796	9.42477796	0.00000000
6.06934316	0.00000000	9.42477796	9.42477796	0.00000000
6.07563264	0.00000000	9.42477796	9.42477796	0.00000000
6.08192211	0.00000000	9.42477796	9.42477796	0.00000000
6.08821159	0.00000000	9.42477796	9.42477796	0.00000000
6.09450106	0.00000000	9.42477796	9.42477796	0.00000000
6.10079054	0.00000000	9.42477796	9.42477796	0.00000000
6.10708001	0.00000000	9.42477796	9.42477796	0.00000000
6.11336949	0.00000000	9.42477796	9.42477796	0.00000000
6.11965896	0.00000000	9.42477796	9.42477796	0.00000000
6.12594844	0.00000000	9.42477796	9.42477796	0.00000000
6.13223791	0.00000000	9.42477796	9.42477796	0.00000000
6.13852739	0.00000000	9.42477796	9.42477796	0.00000000
6.14481686	0.00000000	9.42477796	9.42477796	0.00000000
6.15110634	0.00000000	9.42477796	9.42477796	0.00000000
6.15739581	0.00000000	9.42477796	9.42477796	0.00000000
6.16368529	0.00000000	9.42477796	9.42477796	0.00000000
6.16997476	0.00000000	9.42477796	9.42477796	0.00000000
6.17626424	0.00000000	9.42477796	9.42477796	0.00000000
6.18255371	0.00000000	9.42477796	9.42477796	0.00000000
6.18884319	0.00000000	9.42477796	9.42477796	0.00000000
6.19513266	0.00000000	9.42477796	9.42477796	0.00000000
6.20142214	0.00000000	9.42477796	9.42477796	0.00000000
6.20771161	0.00000000	9.42477796	9.42477796	0.00000000
6.21400108	0.00000000	9.42477796	9.42477796	0.00000000
6.22029056	0.00000000	9.42477796	9.42477796	0.00000000
6.22658003	0.00000000	9.42477796	9.42477796	0.00000000
6.23286951	0.00000000	9.42477796	9.42477796	0.00000000
6.23915898	0.00000000	9.42477796	9.42477796	0.00000000
6.24544846	0.00000000	9.42477796	9.42477796	0.00000000
6.25173793	0.00000000	9.42477796	9.42477796	0.00000000
6.25802741	0.00000000	9.42477796	9.42477796	0.00000000
6.26431688	0.00000000	9.42477796	9.42477796	0.00000000
6.27060636	0.00000000	9.42477796	9.42477796	0.00000000
6.27689583	0.00000000	9.42477796	9.42477796	0.00000000
6.28318531	0.00000000	9.42477796	9.42477796	0.00000000
